bn,b,h,t
0,16,45,37
0,17,45,37
0,18,45,37
1,19,45,37
0,20,45,37
0,21,45,37
3,22,45,37
0,23,45,37
1,24,45,37
4,25,45,37
0,26,45,37
0,27,45,37
0,28,45,37
0,29,45,37
0,30,45,37
0,31,45,37
0,1,46,37
0,2,46,37
5,3,46,37
12,4,46,37
2,5,46,37
0,6,46,37
2,7,46,37
0,8,46,37
0,9,46,37
1,10,46,37
3,11,46,37
0,12,46,37
10,13,46,37
0,14,46,37
5,15,46,37
0,16,46,37
0,17,46,37
0,18,46,37
1,19,46,37
0,20,46,37
0,21,46,37
5,22,46,37
0,23,46,37
0,24,46,37
6,25,46,37
0,26,46,37
0,27,46,37
0,28,46,37
0,29,46,37
0,30,46,37
0,31,46,37
0,1,47,37
0,2,47,37
5,3,47,37
11,4,47,37
0,5,47,37
0,6,47,37
1,7,47,37
1,8,47,37
0,9,47,37
2,10,47,37
5,11,47,37
0,12,47,37
12,13,47,37
3,14,47,37
6,15,47,37
0,16,47,37
0,17,47,37
0,18,47,37
0,19,47,37
0,20,47,37
0,21,47,37
1,22,47,37
0,23,47,37
0,24,47,37
4,25,47,37
0,26,47,37
0,27,47,37
0,28,47,37
0,29,47,37
1,30,47,37
0,31,47,37
1,1,48,37
0,2,48,37
8,3,48,37
14,4,48,37
1,5,48,37
0,6,48,37
2,7,48,37
1,8,48,37
1,9,48,37
0,10,48,37
2,11,48,37
0,12,48,37
7,13,48,37
0,14,48,37
8,15,48,37
0,16,48,37
0,17,48,37
0,18,48,37
0,19,48,37
0,20,48,37
1,21,48,37
1,22,48,37
0,23,48,37
0,24,48,37
5,25,48,37
0,26,48,37
0,27,48,37
0,28,48,37
0,29,48,37
0,30,48,37
0,31,48,37
1,1,49,37
0,2,49,37
4,3,49,37
9,4,49,37
0,5,49,37
0,6,49,37
1,7,49,37
0,8,49,37
0,9,49,37
0,10,49,37
4,11,49,37
0,12,49,37
13,13,49,37
1,14,49,37
5,15,49,37
0,16,49,37
0,17,49,37
0,18,49,37
2,19,49,37
0,20,49,37
0,21,49,37
3,22,49,37
0,23,49,37
1,24,49,37
6,25,49,37
1,26,49,37
0,27,49,37
0,28,49,37
0,29,49,37
1,30,49,37
0,31,49,37
2,1,50,37
1,2,50,37
5,3,50,37
12,4,50,37
3,5,50,37
0,6,50,37
1,7,50,37
1,8,50,37
0,9,50,37
1,10,50,37
0,11,50,37
0,12,50,37
10,13,50,37
0,14,50,37
5,15,50,37
0,16,50,37
0,17,50,37
0,18,50,37
0,19,50,37
0,20,50,37
0,21,50,37
3,22,50,37
0,23,50,37
0,24,50,37
7,25,50,37
0,26,50,37
0,27,50,37
0,28,50,37
0,29,50,37
1,30,50,37
0,31,50,37
1,1,51,37
0,2,51,37
5,3,51,37
11,4,51,37
3,5,51,37
0,6,51,37
2,7,51,37
1,8,51,37
0,9,51,37
0,10,51,37
1,11,51,37
0,12,51,37
11,13,51,37
2,14,51,37
3,15,51,37
1,16,51,37
0,17,51,37
0,18,51,37
2,19,51,37
0,20,51,37
0,21,51,37
2,22,51,37
0,23,51,37
0,24,51,37
7,25,51,37
0,26,51,37
0,27,51,37
0,28,51,37
0,29,51,37
0,30,51,37
0,31,51,37
1,1,52,37
0,2,52,37
5,3,52,37
10,4,52,37
0,5,52,37
0,6,52,37
0,7,52,37
2,8,52,37
0,9,52,37
0,10,52,37
1,11,52,37
0,12,52,37
12,13,52,37
2,14,52,37
11,15,52,37
0,16,52,37
0,17,52,37
0,18,52,37
1,19,52,37
0,20,52,37
0,21,52,37
5,22,52,37
0,23,52,37
0,24,52,37
2,25,52,37
0,26,52,37
0,27,52,37
0,28,52,37
0,29,52,37
0,30,52,37
0,31,52,37
0,1,53,37
0,2,53,37
7,3,53,37
10,4,53,37
1,5,53,37
0,6,53,37
3,7,53,37
0,8,53,37
0,9,53,37
0,10,53,37
1,11,53,37
0,12,53,37
14,13,53,37
1,14,53,37
3,15,53,37
0,16,53,37
0,17,53,37
0,18,53,37
0,19,53,37
0,20,53,37
1,21,53,37
2,22,53,37
0,23,53,37
0,24,53,37
7,25,53,37
0,26,53,37
0,27,53,37
0,28,53,37
1,29,53,37
1,30,53,37
0,31,53,37
1,1,54,37
0,2,54,37
6,3,54,37
9,4,54,37
2,5,54,37
0,6,54,37
0,7,54,37
0,8,54,37
0,9,54,37
0,10,54,37
0,11,54,37
0,12,54,37
12,13,54,37
1,14,54,37
10,15,54,37
0,16,54,37
0,17,54,37
0,18,54,37
1,19,54,37
0,20,54,37
0,21,54,37
1,22,54,37
0,23,54,37
0,24,54,37
9,25,54,37
0,26,54,37
0,27,54,37
0,28,54,37
0,29,54,37
0,30,54,37
0,31,54,37
0,1,55,37
0,2,55,37
2,3,55,37
16,4,55,37
2,5,55,37
0,6,55,37
3,7,55,37
2,8,55,37
0,9,55,37
0,10,55,37
1,11,55,37
0,12,55,37
10,13,55,37
0,14,55,37
4,15,55,37
0,16,55,37
0,17,55,37
0,18,55,37
2,19,55,37
0,20,55,37
0,21,55,37
1,22,55,37
0,23,55,37
2,24,55,37
6,25,55,37
0,26,55,37
0,27,55,37
0,28,55,37
0,29,55,37
1,30,55,37
0,31,55,37
0,1,56,37
0,2,56,37
5,3,56,37
10,4,56,37
1,5,56,37
0,6,56,37
2,7,56,37
1,8,56,37
0,9,56,37
0,10,56,37
0,11,56,37
0,12,56,37
14,13,56,37
0,14,56,37
6,15,56,37
1,16,56,37
0,17,56,37
0,18,56,37
0,19,56,37
0,20,56,37
0,21,56,37
5,22,56,37
0,23,56,37
0,24,56,37
7,25,56,37
0,26,56,37
0,27,56,37
0,28,56,37
0,29,56,37
0,30,56,37
0,31,56,37
1,1,57,37
0,2,57,37
4,3,57,37
14,4,57,37
1,5,57,37
0,6,57,37
0,7,57,37
0,8,57,37
0,9,57,37
0,10,57,37
4,11,57,37
0,12,57,37
12,13,57,37
4,14,57,37
4,15,57,37
0,16,57,37
0,17,57,37
0,18,57,37
0,19,57,37
0,20,57,37
0,21,57,37
4,22,57,37
0,23,57,37
0,24,57,37
4,25,57,37
0,26,57,37
0,27,57,37
0,28,57,37
0,29,57,37
0,30,57,37
0,31,57,37
0,1,58,37
0,2,58,37
2,3,58,37
14,4,58,37
0,5,58,37
0,6,58,37
2,7,58,37
0,8,58,37
0,9,58,37
1,10,58,37
2,11,58,37
0,12,58,37
9,13,58,37
0,14,58,37
10,15,58,37
0,16,58,37
0,17,58,37
0,18,58,37
2,19,58,37
0,20,58,37
0,21,58,37
5,22,58,37
0,23,58,37
0,24,58,37
5,25,58,37
0,26,58,37
0,27,58,37
0,28,58,37
0,29,58,37
0,30,58,37
0,31,58,37
1,1,59,37
0,2,59,37
5,3,59,37
13,4,59,37
2,5,59,37
0,6,59,37
0,7,59,37
1,8,59,37
1,9,59,37
0,10,59,37
1,11,59,37
0,12,59,37
14,13,59,37
3,14,59,37
3,15,59,37
0,16,59,37
0,17,59,37
0,18,59,37
0,19,59,37
0,20,59,37
0,21,59,37
2,22,59,37
0,23,59,37
0,24,59,37
5,25,59,37
0,26,59,37
0,27,59,37
0,28,59,37
0,29,59,37
1,30,59,37
0,31,59,37
0,1,60,37
0,2,60,37
6,3,60,37
8,4,60,37
2,5,60,37
0,6,60,37
2,7,60,37
0,8,60,37
0,9,60,37
1,10,60,37
0,11,60,37
0,12,60,37
9,13,60,37
1,14,60,37
12,15,60,37
1,16,60,37
0,17,60,37
0,18,60,37
0,19,60,37
0,20,60,37
1,21,60,37
1,22,60,37
0,23,60,37
0,24,60,37
6,25,60,37
0,26,60,37
0,27,60,37
0,28,60,37
0,29,60,37
2,30,60,37
0,31,60,37
1,1,61,37
2,2,61,37
7,3,61,37
3,4,61,37
1,5,61,37
3,6,61,37
0,7,61,37
1,8,61,37
0,9,61,37
11,10,61,37
2,11,61,37
0,12,61,37
0,13,61,37
0,14,61,37
0,15,61,37
0,16,61,37
1,17,61,37
0,18,61,37
0,19,61,37
0,20,61,37
0,21,61,37
2,22,61,37
0,23,61,37
0,24,61,37
0,25,61,37
1,26,61,37
0,27,61,37
0,28,61,37
0,29,61,37
0,30,61,37
0,31,61,37
0,1,62,37
4,2,62,37
9,3,62,37
7,4,62,37
0,5,62,37
1,6,62,37
0,7,62,37
1,8,62,37
0,9,62,37
7,10,62,37
0,11,62,37
0,12,62,37
2,13,62,37
0,14,62,37
0,15,62,37
1,16,62,37
0,17,62,37
0,18,62,37
1,19,62,37
0,20,62,37
0,21,62,37
1,22,62,37
0,23,62,37
0,24,62,37
0,25,62,37
1,26,62,37
0,27,62,37
0,28,62,37
0,29,62,37
0,30,62,37
0,31,62,37
3,1,63,37
2,2,63,37
3,3,63,37
5,4,63,37
0,5,63,37
3,6,63,37
0,7,63,37
4,8,63,37
0,9,63,37
6,10,63,37
1,11,63,37
0,12,63,37
1,13,63,37
1,14,63,37
0,15,63,37
2,16,63,37
0,17,63,37
1,18,63,37
1,19,63,37
0,20,63,37
0,21,63,37
1,22,63,37
1,23,63,37
0,24,63,37
0,25,63,37
0,26,63,37
0,27,63,37
0,28,63,37
0,29,63,37
0,30,63,37
0,31,63,37
0,1,64,37
4,2,64,37
7,3,64,37
6,4,64,37
1,5,64,37
0,6,64,37
0,7,64,37
3,8,64,37
0,9,64,37
11,10,64,37
0,11,64,37
0,12,64,37
2,13,64,37
0,14,64,37
0,15,64,37
0,16,64,37
1,17,64,37
0,18,64,37
0,19,64,37
0,20,64,37
0,21,64,37
0,22,64,37
0,23,64,37
0,24,64,37
0,25,64,37
0,26,64,37
0,27,64,37
0,28,64,37
0,29,64,37
0,30,64,37
0,31,64,37
3,1,65,37
2,2,65,37
6,3,65,37
5,4,65,37
0,5,65,37
1,6,65,37
0,7,65,37
2,8,65,37
0,9,65,37
7,10,65,37
1,11,65,37
0,12,65,37
2,13,65,37
0,14,65,37
0,15,65,37
2,16,65,37
0,17,65,37
0,18,65,37
1,19,65,37
0,20,65,37
0,21,65,37
2,22,65,37
0,23,65,37
0,24,65,37
0,25,65,37
1,26,65,37
0,27,65,37
0,28,65,37
0,29,65,37
0,30,65,37
0,31,65,37
0,1,66,37
1,2,66,37
11,3,66,37
4,4,66,37
0,5,66,37
1,6,66,37
1,7,66,37
1,8,66,37
0,9,66,37
8,10,66,37
3,11,66,37
0,12,66,37
0,13,66,37
0,14,66,37
0,15,66,37
4,16,66,37
0,17,66,37
0,18,66,37
0,19,66,37
0,20,66,37
0,21,66,37
1,22,66,37
0,23,66,37
0,24,66,37
0,25,66,37
0,26,66,37
0,27,66,37
0,28,66,37
0,29,66,37
0,30,66,37
0,31,66,37
1,1,67,37
5,2,67,37
7,3,67,37
3,4,67,37
0,5,67,37
0,6,67,37
0,7,67,37
1,8,67,37
0,9,67,37
6,10,67,37
3,11,67,37
1,12,67,37
1,13,67,37
0,14,67,37
1,15,67,37
1,16,67,37
1,17,67,37
0,18,67,37
1,19,67,37
0,20,67,37
0,21,67,37
3,22,67,37
0,23,67,37
0,24,67,37
0,25,67,37
0,26,67,37
0,27,67,37
0,28,67,37
0,29,67,37
0,30,67,37
0,31,67,37
1,1,68,37
4,2,68,37
7,3,68,37
8,4,68,37
0,5,68,37
1,6,68,37
0,7,68,37
0,8,68,37
0,9,68,37
6,10,68,37
3,11,68,37
0,12,68,37
1,13,68,37
0,14,68,37
0,15,68,37
1,16,68,37
1,17,68,37
0,18,68,37
0,19,68,37
0,20,68,37
0,21,68,37
1,22,68,37
0,23,68,37
0,24,68,37
0,25,68,37
1,26,68,37
0,27,68,37
0,28,68,37
0,29,68,37
0,30,68,37
0,31,68,37
0,1,69,37
5,2,69,37
8,3,69,37
3,4,69,37
0,5,69,37
1,6,69,37
0,7,69,37
2,8,69,37
0,9,69,37
10,10,69,37
1,11,69,37
0,12,69,37
0,13,69,37
0,14,69,37
0,15,69,37
0,16,69,37
3,17,69,37
0,18,69,37
0,19,69,37
0,20,69,37
0,21,69,37
2,22,69,37
0,23,69,37
0,24,69,37
0,25,69,37
0,26,69,37
0,27,69,37
0,28,69,37
0,29,69,37
0,30,69,37
0,31,69,37
1,1,70,37
4,2,70,37
6,3,70,37
3,4,70,37
2,5,70,37
0,6,70,37
1,7,70,37
1,8,70,37
0,9,70,37
8,10,70,37
3,11,70,37
0,12,70,37
2,13,70,37
0,14,70,37
0,15,70,37
2,16,70,37
0,17,70,37
0,18,70,37
0,19,70,37
0,20,70,37
0,21,70,37
2,22,70,37
0,23,70,37
0,24,70,37
0,25,70,37
0,26,70,37
0,27,70,37
0,28,70,37
0,29,70,37
0,30,70,37
0,31,70,37
0,1,71,37
3,2,71,37
5,3,71,37
6,4,71,37
0,5,71,37
1,6,71,37
0,7,71,37
3,8,71,37
0,9,71,37
9,10,71,37
0,11,71,37
0,12,71,37
2,13,71,37
0,14,71,37
0,15,71,37
2,16,71,37
2,17,71,37
0,18,71,37
1,19,71,37
0,20,71,37
0,21,71,37
0,22,71,37
1,23,71,37
0,24,71,37
0,25,71,37
0,26,71,37
0,27,71,37
0,28,71,37
0,29,71,37
0,30,71,37
0,31,71,37
1,1,72,37
4,2,72,37
5,3,72,37
1,4,72,37
1,5,72,37
3,6,72,37
1,7,72,37
0,8,72,37
0,9,72,37
12,10,72,37
0,11,72,37
0,12,72,37
1,13,72,37
0,14,72,37
0,15,72,37
4,16,72,37
0,17,72,37
0,18,72,37
1,19,72,37
0,20,72,37
0,21,72,37
1,22,72,37
0,23,72,37
0,24,72,37
0,25,72,37
0,26,72,37
0,27,72,37
0,28,72,37
0,29,72,37
0,30,72,37
0,31,72,37
0,1,73,37
5,2,73,37
5,3,73,37
2,4,73,37
0,5,73,37
1,6,73,37
1,7,73,37
1,8,73,37
0,9,73,37
10,10,73,37
0,11,73,37
0,12,73,37
4,13,73,37
0,14,73,37
1,15,73,37
1,16,73,37
1,17,73,37
0,18,73,37
0,19,73,37
0,20,73,37
0,21,73,37
2,22,73,37
0,23,73,37
0,24,73,37
0,25,73,37
1,26,73,37
0,27,73,37
0,28,73,37
0,29,73,37
0,30,73,37
0,31,73,37
0,1,74,37
2,2,74,37
8,3,74,37
3,4,74,37
0,5,74,37
2,6,74,37
0,7,74,37
0,8,74,37
0,9,74,37
12,10,74,37
2,11,74,37
0,12,74,37
1,13,74,37
0,14,74,37
0,15,74,37
1,16,74,37
0,17,74,37
0,18,74,37
1,19,74,37
0,20,74,37
0,21,74,37
3,22,74,37
0,23,74,37
0,24,74,37
0,25,74,37
0,26,74,37
0,27,74,37
0,28,74,37
0,29,74,37
0,30,74,37
0,31,74,37
1,1,75,37
3,2,75,37
5,3,75,37
3,4,75,37
0,5,75,37
0,6,75,37
2,7,75,37
2,8,75,37
0,9,75,37
8,10,75,37
3,11,75,37
1,12,75,37
1,13,75,37
0,14,75,37
0,15,75,37
1,16,75,37
3,17,75,37
1,18,75,37
0,19,75,37
0,20,75,37
0,21,75,37
1,22,75,37
0,23,75,37
0,24,75,37
0,25,75,37
0,26,75,37
0,27,75,37
0,28,75,37
0,29,75,37
0,30,75,37
0,31,75,37
0,1,76,37
5,2,76,37
11,3,76,37
3,4,76,37
0,5,76,37
2,6,76,37
0,7,76,37
1,8,76,37
0,9,76,37
7,10,76,37
3,11,76,37
0,12,76,37
1,13,76,37
0,14,76,37
0,15,76,37
0,16,76,37
1,17,76,37
0,18,76,37
0,19,76,37
0,20,76,37
0,21,76,37
1,22,76,37
0,23,76,37
0,24,76,37
0,25,76,37
0,26,76,37
0,27,76,37
0,28,76,37
0,29,76,37
0,30,76,37
0,31,76,37
1,1,77,37
5,2,77,37
9,3,77,37
4,4,77,37
0,5,77,37
1,6,77,37
0,7,77,37
2,8,77,37
0,9,77,37
3,10,77,37
1,11,77,37
1,12,77,37
0,13,77,37
0,14,77,37
0,15,77,37
4,16,77,37
1,17,77,37
0,18,77,37
0,19,77,37
0,20,77,37
0,21,77,37
3,22,77,37
0,23,77,37
0,24,77,37
0,25,77,37
0,26,77,37
0,27,77,37
0,28,77,37
0,29,77,37
0,30,77,37
0,31,77,37
1,1,78,37
4,2,78,37
9,3,78,37
1,4,78,37
0,5,78,37
2,6,78,37
1,7,78,37
1,8,78,37
1,9,78,37
9,10,78,37
1,11,78,37
1,12,78,37
1,13,78,37
0,14,78,37
0,15,78,37
0,16,78,37
0,17,78,37
0,18,78,37
0,19,78,37
0,20,78,37
0,21,78,37
1,22,78,37
1,23,78,37
0,24,78,37
0,25,78,37
1,26,78,37
0,27,78,37
0,28,78,37
0,29,78,37
0,30,78,37
0,31,78,37
1,1,79,37
7,2,79,37
9,3,79,37
3,4,79,37
0,5,79,37
1,6,79,37
0,7,79,37
1,8,79,37
0,9,79,37
9,10,79,37
0,11,79,37
0,12,79,37
3,13,79,37
0,14,79,37
0,15,79,37
0,16,79,37
0,17,79,37
0,18,79,37
0,19,79,37
0,20,79,37
0,21,79,37
1,22,79,37
0,23,79,37
0,24,79,37
0,25,79,37
0,26,79,37
0,27,79,37
0,28,79,37
0,29,79,37
0,30,79,37
0,31,79,37
3,1,80,37
7,2,80,37
4,3,80,37
1,4,80,37
0,5,80,37
0,6,80,37
1,7,80,37
1,8,80,37
0,9,80,37
8,10,80,37
1,11,80,37
0,12,80,37
2,13,80,37
0,14,80,37
1,15,80,37
0,16,80,37
2,17,80,37
0,18,80,37
0,19,80,37
0,20,80,37
0,21,80,37
2,22,80,37
1,23,80,37
0,24,80,37
0,25,80,37
1,26,80,37
0,27,80,37
0,28,80,37
0,29,80,37
0,30,80,37
0,31,80,37
2,1,81,37
7,2,81,37
4,3,81,37
6,4,81,37
0,5,81,37
0,6,81,37
0,7,81,37
0,8,81,37
0,9,81,37
8,10,81,37
0,11,81,37
0,12,81,37
2,13,81,37
0,14,81,37
0,15,81,37
2,16,81,37
2,17,81,37
0,18,81,37
0,19,81,37
0,20,81,37
0,21,81,37
2,22,81,37
0,23,81,37
0,24,81,37
0,25,81,37
0,26,81,37
0,27,81,37
0,28,81,37
0,29,81,37
0,30,81,37
0,31,81,37
0,1,82,37
2,2,82,37
9,3,82,37
3,4,82,37
0,5,82,37
0,6,82,37
1,7,82,37
2,8,82,37
0,9,82,37
8,10,82,37
1,11,82,37
0,12,82,37
4,13,82,37
0,14,82,37
0,15,82,37
2,16,82,37
1,17,82,37
0,18,82,37
0,19,82,37
0,20,82,37
0,21,82,37
0,22,82,37
0,23,82,37
0,24,82,37
0,25,82,37
1,26,82,37
0,27,82,37
0,28,82,37
0,29,82,37
0,30,82,37
1,31,82,37
2,1,83,37
5,2,83,37
5,3,83,37
3,4,83,37
2,5,83,37
2,6,83,37
0,7,83,37
2,8,83,37
0,9,83,37
6,10,83,37
2,11,83,37
0,12,83,37
1,13,83,37
0,14,83,37
0,15,83,37
1,16,83,37
0,17,83,37
0,18,83,37
0,19,83,37
0,20,83,37
0,21,83,37
3,22,83,37
0,23,83,37
0,24,83,37
0,25,83,37
1,26,83,37
0,27,83,37
0,28,83,37
0,29,83,37
0,30,83,37
0,31,83,37
1,1,84,37
6,2,84,37
5,3,84,37
3,4,84,37
0,5,84,37
0,6,84,37
2,7,84,37
0,8,84,37
0,9,84,37
9,10,84,37
0,11,84,37
0,12,84,37
1,13,84,37
0,14,84,37
0,15,84,37
3,16,84,37
1,17,84,37
0,18,84,37
1,19,84,37
0,20,84,37
0,21,84,37
0,22,84,37
0,23,84,37
0,24,84,37
0,25,84,37
3,26,84,37
0,27,84,37
0,28,84,37
0,29,84,37
0,30,84,37
0,31,84,37
1,1,85,37
5,2,85,37
6,3,85,37
5,4,85,37
0,5,85,37
0,6,85,37
2,7,85,37
1,8,85,37
0,9,85,37
11,10,85,37
2,11,85,37
0,12,85,37
0,13,85,37
0,14,85,37
0,15,85,37
0,16,85,37
1,17,85,37
0,18,85,37
0,19,85,37
0,20,85,37
0,21,85,37
1,22,85,37
0,23,85,37
0,24,85,37
0,25,85,37
0,26,85,37
0,27,85,37
0,28,85,37
0,29,85,37
0,30,85,37
0,31,85,37
0,1,86,37
6,2,86,37
11,3,86,37
2,4,86,37
1,5,86,37
2,6,86,37
1,7,86,37
2,8,86,37
0,9,86,37
3,10,86,37
3,11,86,37
0,12,86,37
2,13,86,37
0,14,86,37
0,15,86,37
1,16,86,37
0,17,86,37
0,18,86,37
0,19,86,37
0,20,86,37
0,21,86,37
0,22,86,37
0,23,86,37
0,24,86,37
0,25,86,37
1,26,86,37
0,27,86,37
0,28,86,37
0,29,86,37
0,30,86,37
0,31,86,37
0,1,87,37
4,2,87,37
5,3,87,37
5,4,87,37
0,5,87,37
0,6,87,37
0,7,87,37
3,8,87,37
0,9,87,37
8,10,87,37
3,11,87,37
0,12,87,37
1,13,87,37
0,14,87,37
0,15,87,37
4,16,87,37
1,17,87,37
0,18,87,37
0,19,87,37
0,20,87,37
0,21,87,37
0,22,87,37
1,23,87,37
0,24,87,37
0,25,87,37
0,26,87,37
0,27,87,37
0,28,87,37
0,29,87,37
0,30,87,37
0,31,87,37
3,1,88,37
3,2,88,37
6,3,88,37
3,4,88,37
0,5,88,37
2,6,88,37
0,7,88,37
1,8,88,37
0,9,88,37
10,10,88,37
0,11,88,37
0,12,88,37
1,13,88,37
0,14,88,37
0,15,88,37
1,16,88,37
3,17,88,37
0,18,88,37
0,19,88,37
0,20,88,37
0,21,88,37
1,22,88,37
0,23,88,37
0,24,88,37
0,25,88,37
1,26,88,37
0,27,88,37
0,28,88,37
0,29,88,37
0,30,88,37
0,31,88,37
3,1,89,37
10,2,89,37
6,3,89,37
3,4,89,37
0,5,89,37
0,6,89,37
0,7,89,37
0,8,89,37
0,9,89,37
3,10,89,37
3,11,89,37
0,12,89,37
1,13,89,37
1,14,89,37
0,15,89,37
1,16,89,37
1,17,89,37
0,18,89,37
0,19,89,37
0,20,89,37
0,21,89,37
0,22,89,37
0,23,89,37
0,24,89,37
0,25,89,37
3,26,89,37
0,27,89,37
0,28,89,37
0,29,89,37
0,30,89,37
0,31,89,37
1,1,90,37
2,2,90,37
10,3,90,37
2,4,90,37
0,5,90,37
0,6,90,37
1,7,90,37
1,8,90,37
0,9,90,37
9,10,90,37
1,11,90,37
1,12,90,37
3,13,90,37
0,14,90,37
0,15,90,37
1,16,90,37
1,17,90,37
0,18,90,37
0,19,90,37
0,20,90,37
0,21,90,37
1,22,90,37
0,23,90,37
0,24,90,37
0,25,90,37
1,26,90,37
0,27,90,37
0,28,90,37
0,29,90,37
0,30,90,37
0,31,90,37
1,1,91,37
4,2,91,37
4,3,91,37
3,4,91,37
1,5,91,37
0,6,91,37
0,7,91,37
0,8,91,37
0,9,91,37
12,10,91,37
3,11,91,37
0,12,91,37
2,13,91,37
0,14,91,37
0,15,91,37
0,16,91,37
3,17,91,37
0,18,91,37
0,19,91,37
0,20,91,37
0,21,91,37
2,22,91,37
0,23,91,37
0,24,91,37
0,25,91,37
0,26,91,37
0,27,91,37
0,28,91,37
0,29,91,37
0,30,91,37
0,31,91,37
1,1,92,37
8,2,92,37
5,3,92,37
3,4,92,37
0,5,92,37
0,6,92,37
0,7,92,37
0,8,92,37
0,9,92,37
8,10,92,37
2,11,92,37
0,12,92,37
3,13,92,37
0,14,92,37
0,15,92,37
2,16,92,37
0,17,92,37
0,18,92,37
0,19,92,37
0,20,92,37
0,21,92,37
2,22,92,37
1,23,92,37
0,24,92,37
0,25,92,37
0,26,92,37
0,27,92,37
0,28,92,37
0,29,92,37
0,30,92,37
0,31,92,37
2,1,93,37
5,2,93,37
7,3,93,37
3,4,93,37
0,5,93,37
0,6,93,37
2,7,93,37
2,8,93,37
0,9,93,37
7,10,93,37
0,11,93,37
0,12,93,37
1,13,93,37
0,14,93,37
0,15,93,37
1,16,93,37
4,17,93,37
0,18,93,37
0,19,93,37
0,20,93,37
0,21,93,37
1,22,93,37
0,23,93,37
0,24,93,37
0,25,93,37
0,26,93,37
0,27,93,37
0,28,93,37
0,29,93,37
0,30,93,37
0,31,93,37
1,1,94,37
2,2,94,37
6,3,94,37
3,4,94,37
1,5,94,37
1,6,94,37
1,7,94,37
2,8,94,37
0,9,94,37
8,10,94,37
4,11,94,37
0,12,94,37
1,13,94,37
0,14,94,37
0,15,94,37
1,16,94,37
2,17,94,37
0,18,94,37
0,19,94,37
0,20,94,37
0,21,94,37
2,22,94,37
0,23,94,37
0,24,94,37
0,25,94,37
0,26,94,37
0,27,94,37
0,28,94,37
0,29,94,37
0,30,94,37
0,31,94,37
2,1,95,37
3,2,95,37
6,3,95,37
5,4,95,37
0,5,95,37
2,6,95,37
1,7,95,37
2,8,95,37
0,9,95,37
2,10,95,37
1,11,95,37
0,12,95,37
5,13,95,37
1,14,95,37
0,15,95,37
0,16,95,37
1,17,95,37
0,18,95,37
0,19,95,37
0,20,95,37
0,21,95,37
3,22,95,37
0,23,95,37
0,24,95,37
0,25,95,37
1,26,95,37
0,27,95,37
0,28,95,37
0,29,95,37
0,30,95,37
0,31,95,37
3,1,96,37
2,2,96,37
4,3,96,37
3,4,96,37
0,5,96,37
1,6,96,37
1,7,96,37
2,8,96,37
1,9,96,37
8,10,96,37
1,11,96,37
0,12,96,37
3,13,96,37
1,14,96,37
0,15,96,37
1,16,96,37
0,17,96,37
0,18,96,37
1,19,96,37
0,20,96,37
0,21,96,37
3,22,96,37
0,23,96,37
0,24,96,37
0,25,96,37
0,26,96,37
0,27,96,37
0,28,96,37
0,29,96,37
0,30,96,37
0,31,96,37
3,1,97,37
5,2,97,37
5,3,97,37
2,4,97,37
0,5,97,37
2,6,97,37
1,7,97,37
1,8,97,37
0,9,97,37
8,10,97,37
1,11,97,37
0,12,97,37
2,13,97,37
0,14,97,37
0,15,97,37
0,16,97,37
0,17,97,37
0,18,97,37
0,19,97,37
0,20,97,37
0,21,97,37
4,22,97,37
1,23,97,37
0,24,97,37
0,25,97,37
0,26,97,37
0,27,97,37
0,28,97,37
0,29,97,37
0,30,97,37
0,31,97,37
1,1,98,37
5,2,98,37
6,3,98,37
4,4,98,37
2,5,98,37
0,6,98,37
1,7,98,37
1,8,98,37
0,9,98,37
5,10,98,37
0,11,98,37
0,12,98,37
1,13,98,37
0,14,98,37
0,15,98,37
0,16,98,37
3,17,98,37
1,18,98,37
0,19,98,37
0,20,98,37
0,21,98,37
3,22,98,37
0,23,98,37
0,24,98,37
1,25,98,37
1,26,98,37
0,27,98,37
0,28,98,37
0,29,98,37
0,30,98,37
0,31,98,37
0,1,99,37
6,2,99,37
10,3,99,37
5,4,99,37
0,5,99,37
0,6,99,37
0,7,99,37
2,8,99,37
0,9,99,37
5,10,99,37
1,11,99,37
0,12,99,37
0,13,99,37
1,14,99,37
0,15,99,37
0,16,99,37
2,17,99,37
0,18,99,37
0,19,99,37
0,20,99,37
0,21,99,37
3,22,99,37
0,23,99,37
0,24,99,37
0,25,99,37
0,26,99,37
0,27,99,37
0,28,99,37
0,29,99,37
0,30,99,37
0,31,99,37
3,1,100,37
4,2,100,37
10,3,100,37
3,4,100,37
0,5,100,37
1,6,100,37
1,7,100,37
1,8,100,37
0,9,100,37
5,10,100,37
1,11,100,37
0,12,100,37
2,13,100,37
1,14,100,37
0,15,100,37
1,16,100,37
0,17,100,37
0,18,100,37
0,19,100,37
0,20,100,37
0,21,100,37
1,22,100,37
0,23,100,37
0,24,100,37
0,25,100,37
1,26,100,37
0,27,100,37
0,28,100,37
0,29,100,37
0,30,100,37
0,31,100,37
4,1,1,38
0,2,1,38
0,3,1,38
3,4,1,38
0,5,1,38
0,6,1,38
0,7,1,38
6,8,1,38
1,9,1,38
0,10,1,38
0,11,1,38
0,12,1,38
1,13,1,38
0,14,1,38
2,15,1,38
0,16,1,38
0,17,1,38
0,18,1,38
3,19,1,38
0,20,1,38
2,21,1,38
0,22,1,38
0,23,1,38
0,24,1,38
0,25,1,38
0,26,1,38
0,27,1,38
